# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://waterdata.usgs.gov/nwis/help/?provisional for more information.
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2014-03-19 17:10:12 EDT	(natwebcaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03401385 DAVIS BRANCH AT HIGHWAY 988 NEAR MIDDLESBORO, KY
# -----------------------------------------------------------------------------------
#
# Data provided for site 03401385
#    DD parameter   Description
#    03   00010     Temperature, water, degrees Celsius
#    02   00065     Gage height, feet
#    06   00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#    04   00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#    05   00400     pH, water, unfiltered, field, standard units
#    07   63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	03_00010	03_00010_cd	02_00065	02_00065_cd	06_00095	06_00095_cd	04_00300	04_00300_cd	05_00400	05_00400_cd	07_63680	07_63680_cd
USGS	03401385	2014-03-17 00:00	EDT	8.8	P	0.56	P	46	P	10.4	P	6.7	P	0.8	P
USGS	03401385	2014-03-17 00:15	EDT	8.7	P	0.56	P	46	P	10.4	P	6.7	P	0.8	P
USGS	03401385	2014-03-17 00:30	EDT	8.7	P	0.56	P	46	P	10.4	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 00:45	EDT	8.6	P	0.56	P	46	P	10.4	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 01:00	EDT	8.6	P	0.56	P	46	P	10.4	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 01:15	EDT	8.6	P	0.56	P	46	P	10.4	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 01:30	EDT	8.6	P	0.56	P	46	P	10.4	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 01:45	EDT	8.5	P	0.56	P	46	P	10.4	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 02:00	EDT	8.5	P	0.56	P	46	P	10.4	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 03:15	EDT	8.3	P	0.56	P	47	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 03:30	EDT	8.3	P	0.56	P	47	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 03:45	EDT	8.2	P	0.56	P	47	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 04:00	EDT	8.2	P	0.56	P	47	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-17 04:15	EDT	8.2	P	0.56	P	47	P	10.5	P	6.7	P	0.8	P
USGS	03401385	2014-03-17 04:30	EDT	8.1	P	0.56	P	47	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 04:45	EDT	8.1	P	0.56	P	47	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 05:00	EDT	8.1	P	0.56	P	47	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 05:15	EDT	8.0	P	0.57	P	47	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 05:30	EDT	8.0	P	0.57	P	47	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 05:45	EDT	8.0	P	0.57	P	47	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 06:00	EDT	8.0	P	0.57	P	47	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 06:15	EDT	7.9	P	0.57	P	47	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 06:30	EDT	7.9	P	0.57	P	47	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 06:45	EDT	7.9	P	0.58	P	47	P	10.5	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 07:00	EDT	7.8	P	0.58	P	47	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 07:15	EDT	7.8	P	0.58	P	47	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 07:30	EDT	7.8	P	0.58	P	47	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 07:45	EDT	7.7	P	0.58	P	47	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 08:00	EDT	7.7	P	0.58	P	47	P	10.6	P	6.6	P	0.9	P
USGS	03401385	2014-03-17 08:15	EDT	7.7	P	0.58	P	47	P	10.6	P	6.6	P	0.9	P
USGS	03401385	2014-03-17 08:30	EDT	7.7	P	0.58	P	47	P	10.6	P	6.6	P	0.9	P
USGS	03401385	2014-03-17 08:45	EDT	7.7	P	0.58	P	48	P	10.6	P	6.6	P	0.9	P
USGS	03401385	2014-03-17 09:00	EDT	7.6	P	0.59	P	48	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 09:15	EDT	7.6	P	0.59	P	48	P	10.6	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 09:30	EDT	7.6	P	0.59	P	48	P	10.6	P	6.6	P	0.9	P
USGS	03401385	2014-03-17 09:45	EDT	7.6	P	0.59	P	48	P	10.7	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 10:00	EDT	7.5	P	0.59	P	48	P	10.7	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 10:15	EDT	7.5	P	0.59	P	48	P	10.7	P	6.7	P	1	P
USGS	03401385	2014-03-17 10:30	EDT	7.5	P	0.59	P	48	P	10.8	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 10:45	EDT	7.5	P	0.59	P	48	P	10.8	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 11:00	EDT	7.5	P	0.59	P	48	P	10.8	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 11:15	EDT	7.4	P	0.59	P	49	P	10.8	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 11:30	EDT	7.4	P	0.59	P	49	P	10.8	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 11:45	EDT	7.4	P	0.59	P	49	P	10.9	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 12:00	EDT	7.4	P	0.59	P	49	P	10.9	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 12:15	EDT	7.4	P	0.59	P	49	P	10.9	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 12:30	EDT	7.4	P	0.59	P	49	P	11.0	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 12:45	EDT	7.4	P	0.60	P	49	P	11.0	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 13:00	EDT	7.4	P	0.60	P	49	P	11.0	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 13:15	EDT	7.4	P	0.60	P	49	P	11.0	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 13:30	EDT	7.4	P	0.60	P	49	P	11.1	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 13:45	EDT	7.4	P	0.60	P	49	P	11.1	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 14:00	EDT	7.4	P	0.60	P	49	P	11.1	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 14:15	EDT	7.4	P	0.60	P	49	P	11.1	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 14:30	EDT	7.4	P	0.60	P	49	P	11.2	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 14:45	EDT	7.4	P	0.60	P	49	P	11.2	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 15:00	EDT	7.4	P	0.60	P	49	P	11.2	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 15:15	EDT	7.4	P	0.60	P	49	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 15:30	EDT	7.4	P	0.60	P	49	P	11.2	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 15:45	EDT	7.4	P	0.60	P	49	P	11.2	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 16:00	EDT	7.4	P	0.61	P	49	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 16:15	EDT	7.4	P	0.61	P	49	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 16:30	EDT	7.4	P	0.61	P	49	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 16:45	EDT	7.4	P	0.61	P	48	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 17:00	EDT	7.3	P	0.61	P	48	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 17:15	EDT	7.3	P	0.61	P	48	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 17:30	EDT	7.3	P	0.61	P	48	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 17:45	EDT	7.3	P	0.61	P	48	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 18:00	EDT	7.3	P	0.61	P	48	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 18:15	EDT	7.3	P	0.61	P	48	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 18:30	EDT	7.3	P	0.62	P	48	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 18:45	EDT	7.3	P	0.62	P	48	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 19:00	EDT	7.2	P	0.62	P	48	P	11.2	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 19:15	EDT	7.2	P	0.62	P	48	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 19:30	EDT	7.2	P	0.62	P	48	P	11.2	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 19:45	EDT	7.2	P	0.62	P	48	P	11.2	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 20:00	EDT	7.2	P	0.62	P	48	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 20:15	EDT	7.2	P	0.62	P	48	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 20:30	EDT	7.1	P	0.62	P	48	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 20:45	EDT	7.1	P	0.62	P	48	P	11.2	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 21:00	EDT	7.1	P	0.62	P	48	P	11.2	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 21:15	EDT	7.1	P	0.62	P	48	P	11.2	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 21:30	EDT	7.1	P	0.62	P	48	P	11.2	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 21:45	EDT	7.0	P	0.62	P	48	P	11.2	P	6.7	P	1.0	P
USGS	03401385	2014-03-17 22:00	EDT	7.0	P	0.62	P	48	P	11.3	P	6.7	P	1.0	P
USGS	03401385	2014-03-17 22:15	EDT	7.0	P	0.62	P	48	P	11.2	P	6.7	P	1	P
USGS	03401385	2014-03-17 22:30	EDT	7.0	P	0.63	P	48	P	11.2	P	6.7	P	0.9	P
USGS	03401385	2014-03-17 22:45	EDT	7.0	P	0.63	P	48	P	11.2	P	6.7	P	1	P
USGS	03401385	2014-03-17 23:00	EDT	7.0	P	0.63	P	48	P	11.2	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 00:00	EDT	6.9	P	0.63	P	48	P	11.3	P	6.7	P	1	P
USGS	03401385	2014-03-18 00:15	EDT	6.9	P	0.63	P	48	P	11.3	P	6.7	P	1	P
USGS	03401385	2014-03-18 00:30	EDT	6.9	P	0.63	P	48	P	11.3	P	6.7	P	1	P
USGS	03401385	2014-03-18 00:45	EDT	6.9	P	0.63	P	48	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 01:00	EDT	6.9	P	0.63	P	47	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 01:15	EDT	6.9	P	0.63	P	47	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 01:30	EDT	6.9	P	0.63	P	47	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 01:45	EDT	6.9	P	0.63	P	47	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 02:00	EDT	6.9	P	0.63	P	47	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 02:15	EDT	6.9	P	0.63	P	47	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 02:30	EDT	6.9	P	0.63	P	47	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 02:45	EDT	6.8	P	0.63	P	47	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 03:00	EDT	6.8	P	0.63	P	47	P	11.3	P	6.7	P	1	P
USGS	03401385	2014-03-18 03:15	EDT	6.8	P	0.63	P	47	P	11.3	P	6.7	P	1.0	P
USGS	03401385	2014-03-18 03:30	EDT	6.8	P	0.63	P	47	P	11.3	P	6.7	P	1	P
USGS	03401385	2014-03-18 03:45	EDT	6.8	P	0.63	P	47	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 04:00	EDT	6.8	P	0.64	P	47	P	11.3	P	6.7	P	1	P
USGS	03401385	2014-03-18 04:15	EDT	6.8	P	0.64	P	47	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 04:30	EDT	6.8	P	0.63	P	47	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 04:45	EDT	6.8	P	0.63	P	47	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 05:00	EDT	6.8	P	0.63	P	47	P	11.3	P	6.7	P	1	P
USGS	03401385	2014-03-18 06:15	EDT	6.7	P	0.63	P	46	P	11.2	P	6.7	P	1	P
USGS	03401385	2014-03-18 06:30	EDT	6.7	P	0.63	P	46	P	11.2	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 06:45	EDT	6.7	P	0.63	P	46	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 07:00	EDT	6.7	P	0.63	P	46	P	11.2	P	6.7	P	1	P
USGS	03401385	2014-03-18 07:15	EDT	6.7	P	0.63	P	46	P	11.2	P	6.7	P	1	P
USGS	03401385	2014-03-18 07:30	EDT	6.7	P	0.63	P	46	P	11.3	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 07:45	EDT	6.7	P	0.63	P	46	P	11.2	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 08:00	EDT	6.7	P	0.63	P	46	P	11.2	P	6.7	P	1	P
USGS	03401385	2014-03-18 08:15	EDT	6.7	P	0.63	P	46	P	11.2	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 08:30	EDT	6.6	P	0.62	P	46	P	11.2	P	6.7	P	1	P
USGS	03401385	2014-03-18 08:45	EDT	6.7	P	0.63	P	46	P	11.3	P	6.7	P	1	P
USGS	03401385	2014-03-18 09:00	EDT	6.7	P	0.63	P	46	P	11.3	P	6.7	P	1	P
USGS	03401385	2014-03-18 10:15	EDT	6.8	P	0.63	P	46	P	11.4	P	6.7	P	0.9	P
USGS	03401385	2014-03-18 10:30	EDT	6.9	P	0.63	P	46	P	11.5	P	6.7	P	1.0	P
USGS	03401385	2014-03-18 10:45	EDT	6.9	P	0.63	P	46	P	11.5	P	6.7	P	1.0	P
USGS	03401385	2014-03-18 11:00	EDT	7.0	P	0.63	P	45	P	11.5	P	6.7	P	1.1	P
USGS	03401385	2014-03-18 12:15	EDT	7.6	P	0.63	P	45	P	11.6	P	6.7	P	1.1	P
USGS	03401385	2014-03-18 12:30	EDT	7.7	P	0.63	P	45	P	11.6	P	6.7	P	1.1	P
USGS	03401385	2014-03-18 12:45	EDT	7.8	P	0.63	P	45	P	11.6	P	6.7	P	1.1	P
USGS	03401385	2014-03-18 13:00	EDT	7.9	P	0.63	P	45	P	11.6	P	6.7	P	1.1	P
USGS	03401385	2014-03-18 13:15	EDT	8.1	P	0.63	P	45	P	11.6	P	6.7	P	1.1	P
USGS	03401385	2014-03-18 13:30	EDT	8.4	P	0.63	P	45	P	11.6	P	6.7	P	1.1	P
USGS	03401385	2014-03-18 13:45	EDT	8.5	P	0.66	P	45	P	11.6	P	6.8	P	1.2	P
USGS	03401385	2014-03-18 14:00	EDT	8.6	P	0.71	P	45	P	11.6	P	6.7	P	1.5	P
USGS	03401385	2014-03-18 14:15	EDT	8.8	P	0.72	P	45	P	11.6	P	6.7	P	1.6	P
USGS	03401385	2014-03-18 14:30	EDT	9.1	P	0.73	P	45	P	11.6	P	6.7	P	1.3	P
USGS	03401385	2014-03-18 14:45	EDT	9.3	P	0.72	P	45	P	11.5	P	6.8	P	1.4	P
USGS	03401385	2014-03-18 15:00	EDT	9.4	P	0.70	P	45	P	11.5	P	6.8	P	1.3	P
USGS	03401385	2014-03-18 15:15	EDT	9.5	P	0.69	P	45	P	11.5	P	6.8	P	1.3	P
USGS	03401385	2014-03-18 15:30	EDT	9.6	P	0.68	P	45	P	11.4	P	6.8	P	1.3	P
USGS	03401385	2014-03-18 15:45	EDT	9.7	P	0.67	P	45	P	11.4	P	6.8	P	1.3	P
USGS	03401385	2014-03-18 16:00	EDT	9.7	P	0.66	P	45	P	11.4	P	6.8	P	1.3	P
USGS	03401385	2014-03-18 17:15	EDT	10	P	0.63	P	44	P	11.3	P	6.8	P	1.2	P
USGS	03401385	2014-03-18 17:30	EDT	10.0	P	0.63	P	44	P	11.3	P	6.8	P	1.2	P
USGS	03401385	2014-03-18 17:45	EDT	10.1	P	0.63	P	44	P	11.3	P	6.8	P	1.1	P
USGS	03401385	2014-03-18 18:00	EDT	10.1	P	0.63	P	44	P	11.3	P	6.8	P	1.1	P
USGS	03401385	2014-03-18 18:15	EDT	10.1	P	0.63	P	44	P	11.2	P	6.8	P	1.1	P
USGS	03401385	2014-03-18 18:30	EDT	10.1	P	0.63	P	44	P	11.2	P	6.8	P	1.1	P
USGS	03401385	2014-03-18 18:45	EDT	10.2	P	0.62	P	44	P	11.2	P	6.8	P	1.2	P
USGS	03401385	2014-03-18 19:00	EDT	10.2	P	0.62	P	44	P	11.1	P	6.8	P	1.1	P
USGS	03401385	2014-03-18 19:15	EDT	10.2	P	0.62	P	44	P	11.1	P	6.8	P	1.1	P
USGS	03401385	2014-03-18 19:30	EDT	10.2	P	0.62	P	44	P	11.1	P	6.8	P	1.1	P
USGS	03401385	2014-03-18 19:45	EDT	10.2	P	0.62	P	44	P	11.0	P	6.8	P	1.1	P
USGS	03401385	2014-03-18 20:00	EDT	10.2	P	0.62	P	44	P	11.0	P	6.8	P	1.2	P
USGS	03401385	2014-03-18 20:15	EDT	10.2	P	0.62	P	44	P	11.0	P	6.8	P	1.3	P
USGS	03401385	2014-03-18 20:30	EDT	10.2	P	0.62	P	44	P	10.9	P	6.8	P	1.1	P
USGS	03401385	2014-03-18 20:45	EDT	10.1	P	0.62	P	44	P	10.9	P	6.7	P	1.2	P
USGS	03401385	2014-03-18 21:00	EDT	10.1	P	0.62	P	44	P	10.9	P	6.7	P	1.2	P
USGS	03401385	2014-03-18 21:15	EDT	10.1	P	0.62	P	44	P	10.9	P	6.7	P	1.2	P
USGS	03401385	2014-03-18 21:30	EDT	10.1	P	0.62	P	44	P	10.8	P	6.7	P	1.2	P
USGS	03401385	2014-03-18 21:45	EDT	10.1	P	0.62	P	44	P	10.8	P	6.7	P	1.2	P
USGS	03401385	2014-03-18 22:00	EDT	10.1	P	0.62	P	44	P	10.8	P	6.7	P	1.2	P
USGS	03401385	2014-03-18 22:15	EDT	10.1	P	0.62	P	44	P	10.8	P	6.7	P	1.2	P
USGS	03401385	2014-03-18 22:30	EDT	10.1	P	0.62	P	44	P	10.8	P	6.7	P	1.2	P
USGS	03401385	2014-03-18 22:45	EDT	10.0	P	0.62	P	44	P	10.8	P	6.7	P	1.2	P
USGS	03401385	2014-03-18 23:00	EDT	10.0	P	0.62	P	44	P	10.7	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 00:00	EDT	9.9	P	0.59	P	44	P	10.7	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 00:15	EDT	9.8	P	0.58	P	44	P	10.7	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 00:30	EDT	9.8	P	0.58	P	44	P	10.7	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 00:45	EDT	9.8	P	0.58	P	44	P	10.7	P	6.7	P	1.1	P
USGS	03401385	2014-03-19 01:00	EDT	9.8	P	0.59	P	44	P	10.7	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 01:15	EDT	9.8	P	0.59	P	44	P	10.7	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 01:30	EDT	9.8	P	0.60	P	44	P	10.7	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 01:45	EDT	9.8	P	0.60	P	44	P	10.7	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 02:00	EDT	9.8	P	0.60	P	44	P	10.7	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 02:15	EDT	9.8	P	0.60	P	44	P	10.7	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 02:30	EDT	9.7	P	0.59	P	44	P	10.6	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 02:45	EDT	9.7	P	0.58	P	44	P	10.6	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 03:00	EDT	9.7	P	0.58	P	44	P	10.6	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 03:15	EDT	9.6	P	0.58	P	44	P	10.6	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 03:30	EDT	9.6	P	0.57	P	44	P	10.6	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 03:45	EDT	9.6	P	0.57	P	44	P	10.6	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 04:00	EDT	9.6	P	0.57	P	44	P	10.6	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 04:15	EDT	9.6	P	0.58	P	44	P	10.7	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 04:30	EDT	9.5	P	0.58	P	44	P	10.7	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 04:45	EDT	9.5	P	0.59	P	44	P	10.7	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 05:00	EDT	9.5	P	0.60	P	44	P	10.7	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 07:15	EDT	9.0	P	0.61	P	44	P	10.7	P	6.7	P	1.3	P
USGS	03401385	2014-03-19 07:30	EDT	9.0	P	0.61	P	44	P	10.7	P	6.6	P	1.3	P
USGS	03401385	2014-03-19 07:45	EDT	8.9	P	0.61	P	44	P	10.7	P	6.6	P	1.4	P
USGS	03401385	2014-03-19 08:00	EDT	8.9	P	0.61	P	44	P	10.7	P	6.6	P	1.3	P
USGS	03401385	2014-03-19 09:15	EDT	8.9	P	0.61	P	45	P	10.8	P	6.7	P	1.3	P
USGS	03401385	2014-03-19 09:30	EDT	8.9	P	0.61	P	45	P	10.8	P	6.7	P	1.3	P
USGS	03401385	2014-03-19 09:45	EDT	8.9	P	0.61	P	45	P	10.8	P	6.7	P	1.3	P
USGS	03401385	2014-03-19 10:00	EDT	8.9	P	0.61	P	45	P	10.8	P	6.7	P	1.3	P
USGS	03401385	2014-03-19 10:15	EDT	8.9	P	0.61	P	44	P	10.8	P	6.7	P	1.3	P
USGS	03401385	2014-03-19 10:30	EDT	8.9	P	0.61	P	44	P	10.9	P	6.7	P	1.3	P
USGS	03401385	2014-03-19 10:45	EDT	8.9	P	0.61	P	44	P	10.9	P	6.7	P	1.3	P
USGS	03401385	2014-03-19 11:00	EDT	9.0	P	0.61	P	44	P	10.9	P	6.7	P	1.3	P
USGS	03401385	2014-03-19 11:15	EDT	9.0	P	0.61	P	44	P	10.9	P	6.7	P	1.3	P
USGS	03401385	2014-03-19 11:30	EDT	9.0	P	0.61	P	44	P	11.0	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 11:45	EDT	9.1	P	0.61	P	44	P	11.0	P	6.7	P	1.3	P
USGS	03401385	2014-03-19 12:00	EDT	9.1	P	0.64	P	44	P	11.0	P	6.7	P	1.3	P
USGS	03401385	2014-03-19 12:15	EDT	9.2	P	0.66	P	44	P	11.1	P	6.7	P	1.4	P
USGS	03401385	2014-03-19 12:30	EDT	9.2	P	0.67	P	44	P	11.1	P	6.7	P	1.4	P
USGS	03401385	2014-03-19 12:45	EDT	9.2	P	0.67	P	44	P	11.1	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 13:00	EDT	9.3	P	0.66	P	44	P	11.1	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 13:15	EDT	9.3	P	0.65	P	44	P	11.1	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 13:30	EDT	9.4	P	0.63	P	44	P	11.1	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 13:45	EDT	9.5	P	0.61	P	44	P	11.2	P	6.7	P	1.1	P
USGS	03401385	2014-03-19 14:00	EDT	9.5	P	0.60	P	44	P	11.2	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 14:15	EDT	9.5	P	0.59	P	44	P	11.1	P	6.7	P	1.1	P
USGS	03401385	2014-03-19 14:30	EDT	9.5	P	0.58	P	44	P	11.1	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 14:45	EDT	9.5	P	0.57	P	44	P	11.1	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 15:00	EDT	9.6	P	0.57	P	44	P	11.0	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 15:15	EDT	9.6	P	0.57	P	44	P	11.1	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 15:30	EDT	9.6	P	0.57	P	44	P	11.1	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 15:45	EDT	9.6	P	0.57	P	43	P	11.1	P	6.7	P	1.2	P
USGS	03401385	2014-03-19 16:00	EDT	9.6	P	0.58	P	43	P	11.1	P	6.7	P	1.2	P
