# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/ky/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2013-07-12 09:48:06 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03298500 SALT RIVER AT SHEPHERDSVILLE, KY
# -----------------------------------------------------------------------------------
#
# Data provided for site 03298500
#    DD parameter   Description
#    02   00065     Gage height, feet
#    05   00060     Discharge, cubic feet per second
#    10   70969     DCP battery voltage, volts
#    19   00045     Precipitation, total, inches
#
# Data-value qualification codes included in this output: 
#     P  Provisional data subject to revision.  
#     s  Value is from a DCP.  
#     ~  Value is a system interpolated value.  
# 
agency_cd	site_no	datetime	tz_cd	02_00065	02_00065_cd	05_00060	05_00060_cd	10_70969	10_70969_cd	19_00045	19_00045_cd
USGS	03298500	2013-06-21 19:45	EDT	1.73	P	337	P			0.00	P
USGS	03298500	2013-06-21 20:00	EDT	1.71	P	328	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-21 20:15	EDT	1.71	P	328	P			0.00	P
USGS	03298500	2013-06-21 20:30	EDT	1.69	P	318	P			0.00	P
USGS	03298500	2013-06-21 20:45	EDT	1.72	P	333	P			0.00	P
USGS	03298500	2013-06-21 21:00	EDT	1.78	P	363	P	13.2	P:s	0.00	P
USGS	03298500	2013-06-21 21:15	EDT	1.69	P	318	P			0.00	P
USGS	03298500	2013-06-21 21:30	EDT	1.79	P	368	P			0.00	P
USGS	03298500	2013-06-21 21:45	EDT	1.68	P	312	P			0.00	P
USGS	03298500	2013-06-21 22:00	EDT	1.68	P	312	P	12.9	P:s	0.00	P
USGS	03298500	2013-06-21 22:15	EDT	1.78	P	363	P			0.00	P
USGS	03298500	2013-06-21 22:30	EDT	1.69	P	318	P			0.00	P
USGS	03298500	2013-06-21 22:45	EDT	1.67	P	307	P			0.00	P
USGS	03298500	2013-06-21 23:00	EDT	1.70	P	323	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-21 23:15	EDT	1.75	P	347	P			0.00	P
USGS	03298500	2013-06-21 23:30	EDT	1.67	P	307	P			0.00	P
USGS	03298500	2013-06-21 23:45	EDT	1.68	P	312	P			0.00	P
USGS	03298500	2013-06-22 00:00	EDT	1.69	P	318	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-22 00:15	EDT	1.67	P	307	P			0.00	P
USGS	03298500	2013-06-22 00:30	EDT	1.75	P	347	P			0.00	P
USGS	03298500	2013-06-22 00:45	EDT	1.71	P	328	P			0.00	P
USGS	03298500	2013-06-22 01:00	EDT	1.69	P	318	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-22 01:15	EDT	1.72	P	333	P			0.00	P
USGS	03298500	2013-06-22 01:30	EDT	1.75	P	347	P			0.00	P
USGS	03298500	2013-06-22 01:45	EDT	1.73	P	337	P			0.00	P
USGS	03298500	2013-06-22 02:00	EDT	1.74	P	342	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-22 02:15	EDT	1.67	P	307	P			0.00	P
USGS	03298500	2013-06-22 02:30	EDT	1.76	P	353	P			0.00	P
USGS	03298500	2013-06-22 02:45	EDT	1.73	P	337	P			0.00	P
USGS	03298500	2013-06-22 03:00	EDT	1.68	P	312	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-22 03:15	EDT	1.66	P	302	P			0.00	P
USGS	03298500	2013-06-22 03:30	EDT	1.74	P	342	P			0.00	P
USGS	03298500	2013-06-22 03:45	EDT	1.65	P	297	P			0.00	P
USGS	03298500	2013-06-22 04:00	EDT	1.75	P	347	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-22 04:15	EDT	1.65	P	297	P			0.00	P
USGS	03298500	2013-06-22 04:30	EDT	1.69	P	318	P			0.00	P
USGS	03298500	2013-06-22 04:45	EDT	1.64	P	292	P			0.00	P
USGS	03298500	2013-06-22 05:00	EDT	1.69	P	318	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-22 05:15	EDT	1.66	P	302	P			0.00	P
USGS	03298500	2013-06-22 05:30	EDT	1.67	P	307	P			0.00	P
USGS	03298500	2013-06-22 05:45	EDT	1.69	P	318	P			0.00	P
USGS	03298500	2013-06-22 06:00	EDT	1.72	P	333	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-22 06:15	EDT	1.65	P	297	P			0.00	P
USGS	03298500	2013-06-22 06:30	EDT	1.72	P	333	P			0.00	P
USGS	03298500	2013-06-22 06:45	EDT	1.72	P	333	P			0.00	P
USGS	03298500	2013-06-22 07:00	EDT	1.71	P	328	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-22 07:15	EDT	1.69	P	318	P			0.00	P
USGS	03298500	2013-06-22 07:30	EDT	1.63	P	287	P			0.00	P
USGS	03298500	2013-06-22 07:45	EDT	1.72	P	333	P			0.00	P
USGS	03298500	2013-06-22 08:00	EDT	1.68	P	312	P	12.9	P:s	0.00	P
USGS	03298500	2013-06-22 08:15	EDT	1.62	P	282	P			0.00	P
USGS	03298500	2013-06-22 08:30	EDT	1.64	P	292	P			0.00	P
USGS	03298500	2013-06-22 08:45	EDT	1.72	P	333	P			0.00	P
USGS	03298500	2013-06-22 09:00	EDT	1.69	P	318	P	13.2	P:s	0.00	P
USGS	03298500	2013-06-22 09:15	EDT	1.62	P	282	P			0.00	P
USGS	03298500	2013-06-22 09:30	EDT	1.67	P	307	P			0.00	P
USGS	03298500	2013-06-22 09:45	EDT	1.70	P	323	P			0.00	P
USGS	03298500	2013-06-22 10:00	EDT	1.62	P	282	P	13.4	P:s	0.00	P
USGS	03298500	2013-06-22 10:15	EDT	1.70	P	323	P			0.00	P
USGS	03298500	2013-06-22 10:30	EDT	1.62	P	282	P			0.00	P
USGS	03298500	2013-06-22 10:45	EDT	1.62	P	282	P			0.00	P
USGS	03298500	2013-06-22 11:00	EDT	1.62	P	282	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-22 11:15	EDT	1.61	P	278	P			0.00	P
USGS	03298500	2013-06-22 11:30	EDT	1.62	P	282	P			0.00	P
USGS	03298500	2013-06-22 11:45	EDT	1.63	P	287	P			0.00	P
USGS	03298500	2013-06-22 12:00	EDT	1.63	P	287	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-22 12:15	EDT	1.61	P	278	P			0.00	P
USGS	03298500	2013-06-22 12:30	EDT	1.69	P	318	P			0.00	P
USGS	03298500	2013-06-22 12:45	EDT	1.70	P	323	P			0.00	P
USGS	03298500	2013-06-22 13:00	EDT	1.69	P	318	P	14.1	P:s	0.00	P
USGS	03298500	2013-06-22 13:15	EDT	1.67	P	307	P			0.00	P
USGS	03298500	2013-06-22 13:30	EDT	1.69	P	318	P			0.00	P
USGS	03298500	2013-06-22 13:45	EDT	1.68	P	312	P			0.00	P
USGS	03298500	2013-06-22 14:00	EDT	1.69	P	318	P	14.1	P:s	0.00	P
USGS	03298500	2013-06-22 14:15	EDT	1.66	P	302	P			0.00	P
USGS	03298500	2013-06-22 14:30	EDT	1.68	P	312	P			0.00	P
USGS	03298500	2013-06-22 14:45	EDT	1.62	P	282	P			0.00	P
USGS	03298500	2013-06-22 15:00	EDT	1.61	P	278	P	14.1	P:s	0.00	P
USGS	03298500	2013-06-22 15:15	EDT	1.66	P	302	P			0.00	P
USGS	03298500	2013-06-22 15:30	EDT	1.66	P	302	P			0.00	P
USGS	03298500	2013-06-22 15:45	EDT	1.67	P	307	P			0.00	P
USGS	03298500	2013-06-22 16:00	EDT	1.67	P	307	P	14.1	P:s	0.00	P
USGS	03298500	2013-06-22 16:15	EDT	1.68	P	312	P			0.00	P
USGS	03298500	2013-06-22 16:30	EDT	1.67	P	307	P			0.00	P
USGS	03298500	2013-06-22 16:45	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-22 17:00	EDT	1.66	P	302	P	14.1	P:s	0.00	P
USGS	03298500	2013-06-22 17:15	EDT	1.67	P	307	P			0.00	P
USGS	03298500	2013-06-22 17:30	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-22 17:45	EDT	1.60	P	273	P			0.00	P
USGS	03298500	2013-06-22 18:00	EDT	1.68	P	312	P	13.9	P:s	0.00	P
USGS	03298500	2013-06-22 18:15	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-22 18:30	EDT	1.59	P	268	P			0.00	P
USGS	03298500	2013-06-22 18:45	EDT	1.66	P	302	P			0.00	P
USGS	03298500	2013-06-22 19:00	EDT	1.58	P	264	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-22 19:15	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-22 19:30	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-22 19:45	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-22 20:00	EDT	1.60	P	273	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-22 20:15	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-22 20:30	EDT	1.66	P	302	P			0.00	P
USGS	03298500	2013-06-22 20:45	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-22 21:00	EDT	1.67	P	307	P	13.2	P:s	0.00	P
USGS	03298500	2013-06-22 21:15	EDT	1.60	P	273	P			0.00	P
USGS	03298500	2013-06-22 21:30	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-22 21:45	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-22 22:00	EDT	1.59	P	268	P	12.9	P:s	0.00	P
USGS	03298500	2013-06-22 22:15	EDT	1.64	P	292	P			0.00	P
USGS	03298500	2013-06-22 22:30	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-22 22:45	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-22 23:00	EDT	1.57	P	259	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-22 23:15	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-22 23:30	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-22 23:45	EDT	1.63	P	287	P			0.00	P
USGS	03298500	2013-06-23 00:00	EDT	1.56	P	254	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-23 00:15	EDT	1.65	P	297	P			0.00	P
USGS	03298500	2013-06-23 00:30	EDT	1.61	P	278	P			0.00	P
USGS	03298500	2013-06-23 00:45	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-23 01:00	EDT	1.59	P	268	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-23 01:15	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-23 01:30	EDT	1.62	P	282	P			0.00	P
USGS	03298500	2013-06-23 01:45	EDT	1.64	P	292	P			0.00	P
USGS	03298500	2013-06-23 02:00	EDT	1.56	P	254	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-23 02:15	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-23 02:30	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-23 02:45	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-23 03:00	EDT	1.60	P	273	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-23 03:15	EDT	1.59	P	268	P			0.00	P
USGS	03298500	2013-06-23 03:30	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-23 03:45	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-23 04:00	EDT	1.61	P	278	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-23 04:15	EDT	1.65	P	297	P			0.00	P
USGS	03298500	2013-06-23 04:30	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-23 04:45	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-23 05:00	EDT	1.62	P	282	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-23 05:15	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-23 05:30	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-23 05:45	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-23 06:00	EDT	1.64	P	292	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-23 06:15	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-23 06:30	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-23 06:45	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-23 07:00	EDT	1.54	P	245	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-23 07:15	EDT	1.62	P	282	P			0.00	P
USGS	03298500	2013-06-23 07:30	EDT	1.60	P	273	P			0.00	P
USGS	03298500	2013-06-23 07:45	EDT	1.65	P	297	P			0.00	P
USGS	03298500	2013-06-23 08:00	EDT	1.53	P	241	P	12.9	P:s	0.00	P
USGS	03298500	2013-06-23 08:15	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-23 08:30	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-23 08:45	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-23 09:00	EDT	1.53	P	241	P	13.4	P:s	0.00	P
USGS	03298500	2013-06-23 09:15	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-23 09:30	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-23 09:45	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-23 10:00	EDT	1.62	P	282	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-23 10:15	EDT	1.59	P	268	P			0.00	P
USGS	03298500	2013-06-23 10:30	EDT	1.60	P	273	P			0.00	P
USGS	03298500	2013-06-23 10:45	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-23 11:00	EDT	1.62	P	282	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-23 11:15	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-23 11:30	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-23 11:45	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-23 12:00	EDT	1.53	P	241	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-23 12:15	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-23 12:30	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-23 12:45	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-23 13:00	EDT	1.54	P	245	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-23 13:15	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-23 13:30	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-23 13:45	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-23 14:00	EDT	1.52	P	237	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-23 14:15	EDT	1.61	P	278	P			0.00	P
USGS	03298500	2013-06-23 14:30	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-23 14:45	EDT	1.51	P	232	P			0.00	P
USGS	03298500	2013-06-23 15:00	EDT	1.51	P	232	P	14.1	P:s	0.00	P
USGS	03298500	2013-06-23 15:15	EDT	1.51	P	232	P			0.00	P
USGS	03298500	2013-06-23 15:30	EDT	1.50	P	228	P			0.00	P
USGS	03298500	2013-06-23 15:45	EDT	1.50	P	228	P			0.00	P
USGS	03298500	2013-06-23 16:00	EDT	1.57	P	259	P	14.1	P:s	0.00	P
USGS	03298500	2013-06-23 16:15	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-23 16:30	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-23 16:45	EDT	1.59	P	268	P			0.00	P
USGS	03298500	2013-06-23 17:00	EDT	1.50	P	228	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-23 17:15	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-23 17:30	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-23 17:45	EDT	1.51	P	232	P			0.00	P
USGS	03298500	2013-06-23 18:00	EDT	1.59	P	268	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-23 18:15	EDT	1.51	P	232	P			0.00	P
USGS	03298500	2013-06-23 18:30	EDT	1.50	P	228	P			0.00	P
USGS	03298500	2013-06-23 18:45	EDT	1.50	P	228	P			0.00	P
USGS	03298500	2013-06-23 19:00	EDT	1.58	P	264	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-23 19:15	EDT	1.50	P	228	P			0.00	P
USGS	03298500	2013-06-23 19:30	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-23 19:45	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-23 20:00	EDT	1.49	P	224	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-23 20:15	EDT	1.49	P	224	P			0.00	P
USGS	03298500	2013-06-23 20:30	EDT	1.60	P	273	P			0.00	P
USGS	03298500	2013-06-23 20:45	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-23 21:00	EDT	1.48	P	220	P	13.4	P:s	0.00	P
USGS	03298500	2013-06-23 21:15	EDT	1.59	P	268	P			0.00	P
USGS	03298500	2013-06-23 21:30	EDT	1.50	P	228	P			0.00	P
USGS	03298500	2013-06-23 21:45	EDT	1.49	P	224	P			0.00	P
USGS	03298500	2013-06-23 22:00	EDT	1.48	P	220	P	12.9	P:s	0.00	P
USGS	03298500	2013-06-23 22:15	EDT	1.48	P	220	P			0.00	P
USGS	03298500	2013-06-23 22:30	EDT	1.55	P	250	P			0.00	P
USGS	03298500	2013-06-23 22:45	EDT	1.49	P	224	P			0.00	P
USGS	03298500	2013-06-23 23:00	EDT	1.48	P	220	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-23 23:15	EDT	1.48	P	220	P			0.00	P
USGS	03298500	2013-06-23 23:30	EDT	1.58	P	264	P			0.00	P
USGS	03298500	2013-06-23 23:45	EDT	1.48	P	220	P			0.00	P
USGS	03298500	2013-06-24 00:00	EDT	1.52	P	237	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-24 00:15	EDT	1.50	P	228	P			0.00	P
USGS	03298500	2013-06-24 00:30	EDT	1.50	P	228	P			0.00	P
USGS	03298500	2013-06-24 00:45	EDT	1.50	P	228	P			0.00	P
USGS	03298500	2013-06-24 01:00	EDT	1.47	P	216	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-24 01:15	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-24 01:30	EDT	1.48	P	220	P			0.00	P
USGS	03298500	2013-06-24 01:45	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-24 02:00	EDT	1.47	P	216	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-24 02:15	EDT	1.51	P	232	P			0.00	P
USGS	03298500	2013-06-24 02:30	EDT	1.51	P	232	P			0.00	P
USGS	03298500	2013-06-24 02:45	EDT	1.50	P	228	P			0.00	P
USGS	03298500	2013-06-24 03:00	EDT	1.47	P	216	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-24 03:15	EDT	1.56	P	254	P			0.00	P
USGS	03298500	2013-06-24 03:30	EDT	1.51	P	232	P			0.00	P
USGS	03298500	2013-06-24 03:45	EDT	1.57	P	259	P			0.00	P
USGS	03298500	2013-06-24 04:00	EDT	1.55	P	250	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-24 04:15	EDT	1.49	P	224	P			0.00	P
USGS	03298500	2013-06-24 04:30	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-24 04:45	EDT	1.51	P	232	P			0.00	P
USGS	03298500	2013-06-24 05:00	EDT	1.53	P	241	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-24 05:15	EDT	1.47	P	216	P			0.00	P
USGS	03298500	2013-06-24 05:30	EDT	1.46	P	211	P			0.00	P
USGS	03298500	2013-06-24 05:45	EDT	1.50	P	228	P			0.00	P
USGS	03298500	2013-06-24 06:00	EDT	1.46	P	211	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-24 06:15	EDT	1.47	P	216	P			0.00	P
USGS	03298500	2013-06-24 06:30	EDT	1.48	P	220	P			0.00	P
USGS	03298500	2013-06-24 06:45	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-24 07:00	EDT	1.55	P	250	P	12.7	P:s	0.00	P
USGS	03298500	2013-06-24 07:15	EDT	1.46	P	211	P			0.00	P
USGS	03298500	2013-06-24 07:30	EDT	1.46	P	211	P			0.00	P
USGS	03298500	2013-06-24 07:45	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-24 08:00	EDT	1.54	P	245	P	13.2	P:s	0.00	P
USGS	03298500	2013-06-24 08:15	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-24 08:30	EDT	1.50	P	228	P			0.00	P
USGS	03298500	2013-06-24 08:45	EDT	1.51	P	232	P			0.00	P
USGS	03298500	2013-06-24 09:00	EDT	1.47	P	216	P	13.4	P:s	0.00	P
USGS	03298500	2013-06-24 09:15	EDT	1.45	P	207	P			0.00	P
USGS	03298500	2013-06-24 09:30	EDT	1.48	P	220	P			0.00	P
USGS	03298500	2013-06-24 09:45	EDT	1.48	P	220	P			0.00	P
USGS	03298500	2013-06-24 10:00	EDT	1.53	P	241	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-24 10:15	EDT	1.45	P	207	P			0.00	P
USGS	03298500	2013-06-24 10:30	EDT	1.49	P	224	P			0.00	P
USGS	03298500	2013-06-24 10:45	EDT	1.49	P	224	P			0.00	P
USGS	03298500	2013-06-24 11:00	EDT	1.53	P	241	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-24 11:15	EDT	1.45	P	207	P			0.00	P
USGS	03298500	2013-06-24 11:30	EDT	1.51	P	232	P			0.00	P
USGS	03298500	2013-06-24 11:45	EDT	1.45	P	207	P			0.00	P
USGS	03298500	2013-06-24 12:00	EDT	1.45	P	207	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-24 12:15	EDT	1.45	P	207	P			0.00	P
USGS	03298500	2013-06-24 12:30	EDT	1.51	P	232	P			0.00	P
USGS	03298500	2013-06-24 12:45	EDT	1.51	P	232	P			0.00	P
USGS	03298500	2013-06-24 13:00	EDT	1.45	P	207	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-24 13:15	EDT	1.45	P	207	P			0.00	P
USGS	03298500	2013-06-24 13:30	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-24 13:45	EDT	1.45	P	207	P			0.00	P
USGS	03298500	2013-06-24 14:00	EDT	1.48	P	220	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-24 14:15	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-24 14:30	EDT	1.47	P	216	P			0.00	P
USGS	03298500	2013-06-24 14:45	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-24 15:00	EDT	1.54	P	245	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-24 15:15	EDT	1.54	P	245	P			0.00	P
USGS	03298500	2013-06-24 15:30	EDT	1.51	P	232	P			0.00	P
USGS	03298500	2013-06-24 15:45	EDT	1.45	P	207	P			0.00	P
USGS	03298500	2013-06-24 16:00	EDT	1.45	P	207	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-24 16:15	EDT	1.53	P	241	P			0.00	P
USGS	03298500	2013-06-24 16:30	EDT	1.46	P	211	P			0.00	P
USGS	03298500	2013-06-24 16:45	EDT	1.45	P	207	P			0.00	P
USGS	03298500	2013-06-24 17:00	EDT	1.46	P	211	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-24 17:15	EDT	1.44	P	203	P			0.00	P
USGS	03298500	2013-06-24 17:30	EDT	1.48	P	220	P			0.00	P
USGS	03298500	2013-06-24 17:45	EDT	1.46	P	211	P			0.00	P
USGS	03298500	2013-06-24 18:00	EDT	1.52	P	237	P	13.6	P:s	0.01	P
USGS	03298500	2013-06-24 18:15	EDT	1.51	P	232	P			0.01	P
USGS	03298500	2013-06-24 18:30	EDT	1.44	P	203	P			0.00	P
USGS	03298500	2013-06-24 18:45	EDT	1.50	P	228	P			0.00	P
USGS	03298500	2013-06-24 19:00	EDT	1.43	P	200	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-24 19:15	EDT	1.50	P	228	P			0.00	P
USGS	03298500	2013-06-24 19:30	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-24 19:45	EDT	1.44	P	203	P			0.00	P
USGS	03298500	2013-06-24 20:00	EDT	1.52	P	237	P	13.6	P:s	0.00	P
USGS	03298500	2013-06-24 20:15	EDT	1.43	P	200	P			0.00	P
USGS	03298500	2013-06-24 20:30	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-24 20:45	EDT	1.52	P	237	P			0.00	P
USGS	03298500	2013-06-24 21:00	EDT	1.44	P			13.4	P:s	0.00	P
USGS	03298500	2013-06-24 21:15	EDT	1.46	P					0.00	P
USGS	03298500	2013-06-24 21:30	EDT	1.52	P					0.00	P
USGS	03298500	2013-06-24 21:45	EDT	1.48	P					0.00	P
USGS	03298500	2013-06-24 22:00	EDT	1.51	P			12.9	P:s	0.00	P
USGS	03298500	2013-06-24 22:15	EDT	1.44	P					0.00	P
USGS	03298500	2013-06-24 22:30	EDT	1.51	P					0.00	P
USGS	03298500	2013-06-24 22:45	EDT	1.45	P					0.00	P
USGS	03298500	2013-06-24 23:00	EDT	1.43	P			12.7	P:s	0.00	P
USGS	03298500	2013-06-24 23:15	EDT	1.44	P					0.00	P
USGS	03298500	2013-06-24 23:30	EDT	1.54	P					0.00	P
USGS	03298500	2013-06-24 23:45	EDT	1.46	P					0.00	P
USGS	03298500	2013-06-25 00:00	EDT	1.44	P			12.7	P:s	0.00	P
USGS	03298500	2013-06-25 00:15	EDT	1.43	P					0.00	P
USGS	03298500	2013-06-25 00:30	EDT	1.51	P					0.00	P
USGS	03298500	2013-06-25 00:45	EDT	1.48	P					0.00	P
USGS	03298500	2013-06-25 01:00	EDT	1.51	P			12.7	P:s	0.00	P
USGS	03298500	2013-06-25 01:15	EDT	1.49	P					0.00	P
USGS	03298500	2013-06-25 01:30	EDT	1.52	P					0.00	P
USGS	03298500	2013-06-25 01:45	EDT	1.44	P					0.00	P
USGS	03298500	2013-06-25 02:00	EDT	1.43	P			12.7	P:s	0.00	P
USGS	03298500	2013-06-25 02:15	EDT	1.47	P					0.00	P
USGS	03298500	2013-06-25 02:30	EDT	1.45	P					0.00	P
USGS	03298500	2013-06-25 02:45	EDT	1.53	P					0.00	P
USGS	03298500	2013-06-25 03:00	EDT	1.45	P			12.7	P:s	0.00	P
USGS	03298500	2013-06-25 03:15	EDT	1.49	P					0.00	P
USGS	03298500	2013-06-25 03:30	EDT	1.45	P					0.00	P
USGS	03298500	2013-06-25 03:45	EDT	1.47	P					0.00	P
USGS	03298500	2013-06-25 04:00	EDT	1.46	P			12.7	P:s	0.00	P
USGS	03298500	2013-06-25 04:15	EDT	1.43	P					0.00	P
USGS	03298500	2013-06-25 04:30	EDT	1.50	P					0.00	P
USGS	03298500	2013-06-25 04:45	EDT	1.44	P					0.00	P
USGS	03298500	2013-06-25 05:00	EDT	1.49	P			12.7	P:s	0.00	P
USGS	03298500	2013-06-25 05:15	EDT	1.52	P					0.00	P
USGS	03298500	2013-06-25 05:30	EDT	1.43	P					0.00	P
USGS	03298500	2013-06-25 05:45	EDT	1.44	P					0.00	P
USGS	03298500	2013-06-25 06:00	EDT	1.51	P			12.7	P:s	0.00	P
